GENESIS-Tabelle: 33111-001r
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nutzung (nach ALKIS-Nutzungsarten), Jahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(ab 2014);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.12.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten)
09172118;      Freilassing, St;1481,35;188,07;61,86;29,21;4,80;3,31;-;-;5,14;39,11;21,03;13,82;2,09;5,98;11,96;3,02;88,01;20,76;5,51;31,47;-;-;240,31;268,33;-;-;-;352,31;23,20;-;-;-;24,18;31,00;-;6,87
09172122;      Laufen, St;3527,61;112,57;11,56;10,04;9,92;1,87;-;-;11,83;82,94;20,28;10,52;8,70;1,47;5,71;3,01;77,81;55,85;3,72;20,24;-;-;729,90;1108,75;15,28;-;1,17;1057,90;22,55;-;-;-;38,34;89,54;-;16,13
09172124;      Marktschellenberg, M;1766,14;27,80;3,02;1,62;0,34;0,30;-;-;1,32;34,79;0,96;1,35;0,67;0,44;0,46;0,37;33,29;13,89;1,25;-;-;-;-;571,80;-;-;-;1015,67;13,48;-;-;-;20,63;22,12;-;0,60
09172128;      Piding;1767,06;81,86;14,46;11,34;1,23;1,66;-;-;-;25,41;7,10;4,13;1,39;2,16;1,39;1,08;53,84;23,74;1,18;8,32;-;-;38,23;384,63;-;-;0,21;1000,62;15,43;-;-;-;55,44;31,48;-;0,72
09172129;      Ramsau b.Berchtesgaden;12917,55;30,95;5,42;7,72;0,29;0,00;-;-;-;32,73;1,59;1,96;0,23;2,67;1,20;0,66;48,39;55,53;4,86;-;-;-;-;887,83;-;-;-;5663,73;1012,75;-;2,44;0,30;5102,76;31,04;-;22,49
09172130;      Saaldorf-Surheim;3909,72;104,03;20,18;9,82;0,34;2,68;-;-;20,00;89,35;4,34;8,16;0,01;1,60;1,77;0,79;84,14;52,32;1,25;14,09;-;-;885,58;1520,62;-;-;-;868,93;30,77;-;-;2,16;29,04;69,81;-;87,95
09172131;      Schneizlreuth;10727,81;31,92;15,46;1,54;0,74;0,46;-;-;13,65;21,77;22,02;4,03;1,09;-;-;0,25;71,13;83,72;1,55;-;-;-;-;517,42;-;-;-;8187,64;547,16;-;-;-;1059,03;96,83;-;50,41
09172132;      Schönau a.Königssee;13161,78;127,73;7,21;23,07;1,34;0,24;-;-;0,69;40,20;12,31;7,23;1,78;6,86;1,61;4,70;58,34;37,33;7,79;-;-;-;-;1136,39;-;-;-;5316,94;730,78;0,10;-;2,57;5020,12;22,43;-;594,04
09172134;      Teisendorf, M;8675,70;156,53;34,55;8,37;17,82;1,27;3,37;-;5,40;197,15;7,99;13,62;0,03;4,20;1,94;1,96;192,13;117,25;1,56;38,30;-;-;942,01;3864,89;-;-;-;2891,93;50,51;-;6,95;2,51;44,11;55,44;-;13,92
09172444;      Gemeindefreie Gebiete;2960,83;-;-;0,23;0,04;-;-;-;-;2,16;-;-;-;-;-;-;34,18;15,27;0,43;-;-;-;-;93,01;-;-;-;1948,93;182,86;-;-;-;661,98;21,74;-;-
09173;    Bad Tölz-Wolfratshausen (Lkr);111067,07;2161,43;418,77;143,65;25,65;40,87;0,07;-;148,19;1068,99;220,69;340,33;32,99;124,87;58,76;34,30;1347,14;1154,67;62,32;63,98;26,12;-;1810,94;29899,76;7,39;-;6,17;59467,19;2096,28;230,53;2244,11;110,78;3530,62;1309,10;-;2880,41
09173111;      Bad Heilbrunn;4031,66;83,04;6,13;6,43;0,55;0,09;-;-;0,29;47,29;6,82;5,20;-;1,85;4,01;0,84;51,41;37,54;0,97;-;-;-;11,92;1609,50;0,79;-;0,99;1767,62;89,67;-;173,93;16,02;46,51;51,08;-;11,16
09173112;      Bad Tölz, St;3080,09;228,95;42,03;27,92;2,05;4,38;-;-;0,13;52,31;42,54;29,23;0,28;8,00;10,94;6,18;108,30;32,98;10,30;8,28;-;-;-;1078,30;-;-;-;1054,60;66,47;-;126,78;11,56;39,95;78,22;-;9,40
09173113;      Benediktbeuern;3787,36;65,95;7,61;3,33;0,22;0,15;-;-;-;24,71;16,04;3,67;-;0,77;0,88;0,93;20,47;39,52;1,35;2,73;0,23;-;4,45;1146,95;-;-;-;1933,58;86,52;-;258,31;5,61;117,60;38,93;-;6,89
09173115;      Bichl;1392,00;40,41;6,50;0,88;0,32;1,08;-;-;-;15,70;0,44;2,30;-;0,82;2,92;0,44;28,58;25,13;0,82;5,38;-;-;22,28;484,14;-;-;-;678,83;16,16;-;2,29;0,28;16,84;37,86;-;1,58
09173118;      Dietramszell;9681,86;114,87;18,93;5,67;1,07;2,04;-;-;24,46;164,18;7,52;10,30;3,89;3,18;4,16;1,59;114,75;129,15;1,34;-;-;-;413,95;3905,35;-;-;-;4389,39;83,11;-;158,14;4,04;55,56;42,32;-;22,93
09173120;      Egling;7405,38;135,51;27,67;8,81;1,38;0,11;-;-;37,76;121,92;6,27;58,84;2,29;4,01;2,70;1,76;108,44;86,42;2,08;-;-;-;566,99;2638,85;4,12;-;-;3165,76;62,90;-;148,40;4,57;55,92;82,84;-;69,05
09173123;      Eurasburg;4086,46;99,35;17,78;2,96;0,83;7,80;-;-;1,84;69,02;8,18;51,91;0,01;1,73;1,59;0,78;74,25;47,19;3,50;-;0,01;-;32,07;1970,22;0,11;-;-;1480,35;51,17;-;65,26;0,28;37,06;49,88;-;11,31
