GENESIS-Tabelle: 33111-001r-2015
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nutzung (nach ALKIS-Nutzungsarten), Jahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(ab 2015);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten);Bodenfläche (nach ALKIS-Nutzungsarten)
09372167;      Zell;3294,97;62,22;3,45;3,85;0,54;3,32;-;-;8,93;73,93;3,60;2,17;0,17;1,09;1,32;0,49;97,89;50,36;0,69;-;-;-;789,85;770,75;1,26;-;-;1255,55;63,23;2,45;6,01;-;72,61;5,96;0,07;13,21
09372168;      Waffenbrunn;2517,01;58,44;2,67;0,36;0,27;0,27;-;-;-;43,26;3,89;1,23;0,54;0,20;1,40;0,97;47,62;54,90;0,52;4,74;-;-;425,59;461,73;1,00;-;0,18;1279,00;26,14;-;-;-;91,99;3,54;-;6,55
09372169;      Wald;3778,64;104,68;11,17;5,56;1,28;2,48;2,35;-;-;77,49;2,97;9,12;0,57;0,13;1,40;1,84;110,77;60,20;1,20;-;-;-;1026,88;716,95;-;-;-;1468,18;58,94;-;1,84;-;86,59;7,02;-;19,02
09372170;      Walderbach;3413,28;64,14;14,38;2,43;0,24;0,20;-;-;-;65,36;5,18;5,56;1,62;1,03;2,98;0,71;100,75;50,50;2,43;-;-;-;707,48;581,75;-;-;-;1591,52;38,71;-;0,90;-;110,29;42,09;-;23,00
09372171;      Waldmünchen, St;10117,37;211,98;27,48;14,10;10,07;5,38;-;-;-;182,44;18,34;11,11;12,51;19,62;8,23;2,94;198,34;185,86;4,89;12,29;-;-;1648,30;2134,71;-;-;0,14;5073,95;81,18;-;1,23;1,23;186,16;30,71;-;34,18
09372174;      Weiding;2816,44;76,16;22,27;4,28;0,94;0,79;-;-;4,06;64,44;6,50;5,54;-;-;1,64;0,81;78,52;60,67;1,00;8,41;-;-;775,90;716,93;0,10;-;-;900,18;20,20;-;-;-;42,51;16,26;-;8,31
09372175;      Willmering;1030,41;68,49;7,17;6,51;0,18;2,26;-;-;-;20,62;13,54;2,92;0,24;0,32;1,54;-;38,08;24,17;0,51;4,37;-;-;212,64;153,84;8,54;-;-;443,10;5,34;-;-;-;12,51;1,16;-;2,37
09372177;      Zandt;2161,33;49,47;19,41;2,88;0,45;2,00;-;-;-;59,00;3,41;2,21;-;1,50;0,54;0,25;59,54;26,79;0,24;-;-;-;508,78;762,10;-;-;0,14;607,03;5,05;-;-;-;40,56;3,76;-;6,23
09372178;      Lohberg;5924,31;68,08;8,30;6,63;0,33;1,12;-;-;-;37,69;2,22;5,14;7,39;2,75;-;0,34;49,14;87,24;1,73;-;-;-;13,27;502,95;1,75;-;-;5014,09;18,81;-;-;-;64,02;22,58;-;8,73
09373;    Neumarkt i.d.OPf. (Lkr);134396,20;2576,98;680,11;206,26;177,16;91,90;13,71;-;297,12;2289,76;618,47;510,54;14,07;61,05;139,75;41,78;3129,83;3373,33;56,01;153,79;4,81;9,79;46594,38;12380,74;5,35;-;5,00;49606,22;1003,71;0,25;3,04;0,75;9622,82;469,57;0,41;257,75
09373112;      Berching, St;13118,09;161,58;57,85;10,12;5,23;2,97;-;-;38,99;249,62;21,14;27,76;0,63;1,87;20,26;3,58;237,38;354,62;5,56;-;-;4,51;5297,79;1175,73;-;-;-;4741,19;92,92;-;-;-;486,32;108,59;0,35;11,53
09373113;      Berg b.Neumarkt i.d.OPf.;6512,35;178,63;16,99;12,64;3,85;2,32;-;-;45,52;141,00;8,21;11,37;1,01;3,28;5,39;1,69;216,74;148,42;3,39;-;1,46;-;2266,72;917,31;-;-;-;2154,80;67,71;-;0,97;-;252,44;36,99;-;13,50
09373114;      Berngau;2712,08;45,70;9,22;2,00;6,76;4,13;-;-;-;69,26;2,19;4,63;0,22;-;1,38;0,39;70,07;73,99;-;-;-;-;1234,86;730,72;-;-;-;400,09;7,08;-;-;-;42,31;1,81;-;5,27
09373115;      Breitenbrunn, M;7078,44;71,22;7,96;3,78;7,66;8,99;-;-;-;140,11;3,49;6,70;1,13;5,98;2,07;1,21;134,46;192,03;0,54;-;-;-;3456,25;421,80;-;-;0,17;2435,88;15,88;0,25;-;-;148,50;11,29;-;1,08
09373119;      Deining;7138,34;102,06;15,53;2,21;2,13;4,11;-;-;-;129,83;5,35;8,16;0,34;7,92;4,50;1,72;138,50;153,04;0,72;38,41;-;-;2866,91;972,02;-;-;-;2304,45;46,93;-;-;-;310,32;13,07;-;10,08
09373121;      Dietfurt a.d.Altmühl, St;7870,54;135,46;33,42;5,07;11,76;1,90;-;-;8,60;140,52;9,42;10,87;-;2,09;4,03;1,75;141,89;216,92;1,37;-;-;2,74;3201,18;683,97;-;-;-;2855,20;65,34;-;-;-;228,06;100,75;-;8,23
09373126;      Freystadt, St;8056,38;176,74;38,61;13,75;10,18;12,10;-;-;0,66;222,06;9,78;26,58;1,69;3,89;7,87;4,10;206,80;191,47;3,59;-;-;-;3742,93;1755,67;3,11;-;1,22;1176,14;66,85;-;-;-;286,74;58,73;-;35,13
09373134;      Hohenfels, M;13706,66;54,84;3,23;1,28;18,38;1,57;-;-;11,88;62,50;390,15;7,82;-;0,25;2,43;0,47;156,84;357,75;0,87;-;-;-;1537,32;315,00;-;-;-;7484,07;169,48;-;-;0,61;3123,36;4,48;-;2,08
09373140;      Lauterhofen, M;8296,61;75,97;37,84;5,79;8,57;1,07;-;-;36,86;135,15;15,04;69,71;0,15;0,79;3,71;1,02;229,70;189,20;1,15;-;-;-;3501,34;503,79;-;-;-;3259,35;80,94;-;-;0,08;134,26;3,70;-;1,43
09373143;      Lupburg, M;3070,77;55,11;6,33;4,38;13,47;0,54;2,86;-;-;49,12;3,28;2,27;-;-;0,95;0,62;95,27;73,72;0,39;8,15;-;-;1274,11;173,63;-;-;-;1186,46;15,00;-;-;0,04;93,50;11,17;-;0,38
09373146;      Mühlhausen;3698,12;105,83;55,90;12,36;31,79;3,44;-;-;-;100,12;10,19;4,27;0,20;2,32;5,75;2,52;87,11;95,79;1,21;-;-;2,54;1275,74;558,89;-;-;-;1044,21;36,28;-;-;0,01;191,64;36,12;-;33,92
09373147;      Neumarkt i.d.OPf., GKSt;7900,71;599,71;193,45;91,46;10,91;17,98;-;-;18,55;151,26;68,36;99,13;5,53;5,23;57,24;11,31;404,01;172,61;24,38;29,27;3,35;-;1878,16;897,84;-;-;0,37;2724,58;57,63;-;-;-;344,62;21,21;-;12,57
09373151;      Parsberg, St;5732,09;147,31;22,42;10,65;10,03;5,23;4,78;-;18,18;107,67;20,00;13,78;2,24;3,29;2,58;1,55;175,06;139,34;5,26;22,23;-;-;2423,71;335,66;-;-;-;2007,14;26,12;-;-;-;215,32;11,58;-;0,97
09373153;      Pilsach;4765,15;54,20;13,57;2,46;7,28;3,91;-;-;30,02;93,14;4,63;83,60;-;0,99;0,86;0,78;130,73;113,51;0,04;-;-;-;2297,81;391,65;-;-;3,24;1328,68;49,00;-;-;-;142,32;6,19;-;6,55
09373155;      Postbauer-Heng, M;2465,22;161,62;32,41;8,07;10,27;9,95;-;-;4,90;56,63;12,60;20,40;0,55;5,98;5,60;1,81;83,94;51,13;4,09;8,26;-;-;706,82;487,68;-;-;-;584,05;56,56;-;2,07;-;140,25;3,13;-;6,44
09373156;      Pyrbaum, M;5028,57;145,62;12,39;5,57;0,85;2,18;-;-;2,21;58,60;7,87;10,98;0,18;1,86;4,01;2,30;105,83;112,30;0,06;9,05;-;-;595,77;448,16;-;-;-;3319,93;20,14;-;-;-;112,15;5,45;-;45,11
09373159;      Sengenthal;2851,54;68,49;82,87;2,34;1,27;3,53;-;-;38,39;52,56;2,91;6,00;0,21;7,85;2,83;1,21;64,64;74,67;0,03;16,92;-;-;839,93;273,15;-;-;-;1119,90;10,67;-;-;-;116,40;13,42;-;51,37
09373160;      Seubersdorf i.d.OPf.;6828,41;120,32;13,10;2,77;1,22;1,73;6,07;-;-;133,35;4,58;9,02;-;0,99;1,34;1,85;134,23;190,51;1,87;21,50;-;-;3333,82;478,90;-;-;-;2052,04;14,70;-;-;0,00;299,22;4,26;0,06;0,96
09373167;      Velburg, St;17566,13;116,55;27,02;9,56;15,54;4,25;-;-;42,37;197,27;19,28;87,47;-;6,47;6,96;1,89;316,62;472,29;1,49;-;-;-;4863,24;859,18;2,24;-;-;7428,08;104,46;-;-;0,01;2955,08;17,63;-;11,16
09374;    Neustadt a.d.Waldnaab (Lkr);142770,34;2194,52;525,16;205,20;193,87;82,03;2,42;-;334,33;1902,48;2674,66;262,43;42,68;83,13;130,47;29,46;3132,27;2669,78;68,10;195,18;45,04;-;31185,47;19371,02;31,30;-;1,56;65121,74;1714,01;0,13;18,25;351,26;7798,70;603,43;-;1800,30
09374111;      Altenstadt a.d.Waldnaab;2205,91;76,62;28,18;4,98;0,30;3,19;-;-;-;30,03;5,78;4,43;0,83;0,56;1,90;1,25;84,41;36,83;1,15;7,29;-;-;336,77;282,98;1,15;-;-;1152,79;16,43;-;-;-;58,61;8,12;-;61,32
09374117;      Eschenbach i.d.OPf., St;3512,59;138,15;22,23;14,87;2,26;2,25;-;-;-;36,76;116,76;4,36;2,44;8,75;23,70;0,82;93,21;68,76;1,99;-;-;-;571,86;267,85;-;-;-;1513,07;61,13;-;-;16,35;358,04;14,03;-;172,96
09374118;      Eslarn, M;5522,31;63,00;18,19;5,77;4,22;1,09;-;-;-;86,33;2,99;4,60;10,40;-;2,88;0,75;95,36;82,37;1,34;-;-;-;1163,85;1020,74;5,76;-;0,09;2702,32;12,45;-;-;-;182,97;24,45;-;30,40
09374119;      Etzenricht;1358,26;35,52;2,89;0,10;12,19;0,61;-;-;8,91;14,06;1,88;3,95;0,63;0,25;0,26;1,05;36,22;25,79;1,04;8,45;-;-;284,68;137,51;-;-;-;634,11;10,21;-;-;-;76,92;14,87;-;46,16
09374121;      Floß, M;5438,99;72,81;11,69;4,68;7,37;0,86;-;-;-;107,37;4,13;6,22;1,50;3,72;1,00;1,42;102,33;105,77;1,03;-;-;-;2223,79;947,36;-;-;-;1602,45;39,35;-;-;-;121,25;17,49;-;55,38
09374122;      Flossenbürg;2327,41;41,19;10,85;0,69;6,12;1,28;-;-;22,17;13,71;13,09;6,62;-;8,80;0,77;0,92;40,66;50,11;1,46;-;-;-;73,53;117,80;-;-;-;1837,63;13,93;-;-;-;38,22;4,70;-;23,13
09374123;      Georgenberg;3680,89;37,36;0,31;0,56;0,60;2,25;-;-;-;62,16;2,68;3,12;-;1,47;0,26;0,38;81,46;58,31;0,70;-;-;-;354,12;635,87;-;-;-;2332,51;31,74;-;-;-;50,83;13,96;-;10,25
09374124;      Grafenwöhr, St;21621,33;158,55;28,47;12,52;36,07;7,44;-;-;39,10;35,14;2202,82;32,88;1,34;3,83;5,87;1,21;109,87;505,30;1,26;12,10;45,01;-;480,15;1018,24;-;-;0,26;11398,39;732,91;0,13;2,63;320,40;4023,66;38,27;-;367,51
09374127;      Irchenrieth;527,01;23,78;1,26;1,24;0,75;1,25;-;-;-;9,53;13,13;3,19;3,65;-;2,20;-;21,89;9,61;-;-;-;-;148,14;69,65;-;-;-;193,78;1,75;-;-;-;18,85;2,33;-;1,00
09374128;      Kirchendemenreuth;3931,92;11,44;0,85;19,60;2,49;1,24;-;-;-;74,33;1,18;0,66;-;0,30;4,17;0,35;106,68;63,32;4,04;5,01;-;-;1539,52;694,04;5,52;-;0,43;1200,94;41,04;-;-;-;93,48;13,26;-;48,05
09374129;      Kirchenthumbach, M;6742,28;88,77;10,51;1,84;1,41;1,08;-;-;20,96;104,38;62,35;4,90;0,02;0,51;2,33;0,92;161,44;121,07;1,90;2,35;-;-;1909,63;1361,06;1,71;-;0,06;2505,45;72,13;-;-;-;226,10;12,41;-;67,00
09374131;      Kohlberg, M;3351,65;26,64;1,64;1,13;1,42;0,57;-;-;17,09;37,92;1,60;1,55;0,09;-;0,49;0,43;60,59;66,62;0,79;8,53;-;-;725,32;327,31;-;-;-;1897,36;23,63;-;-;-;82,14;8,00;-;60,77
09374132;      Leuchtenberg, M;3236,23;24,64;5,18;2,27;3,78;0,83;-;-;17,98;55,99;3,29;2,26;-;0,43;1,92;0,61;136,93;60,89;1,67;-;-;-;1002,15;475,99;5,49;-;0,18;1309,17;29,79;-;-;-;65,89;17,10;-;11,79
09374133;      Luhe-Wildenau, M;3866,50;78,66;28,79;3,87;1,00;3,08;-;-;2,80;61,85;4,11;84,92;0,25;1,04;2,83;1,21;129,31;69,12;4,91;21,47;-;-;976,19;506,35;-;-;-;1571,81;39,34;-;-;-;166,89;55,80;-;50,90
09374134;      Mantel, M;1684,26;76,75;21,43;3,14;6,51;6,93;1,14;-;15,46;19,12;4,34;5,06;-;1,02;2,27;1,14;49,98;30,11;0,26;-;-;-;336,94;294,48;-;-;-;506,88;39,57;-;-;-;120,41;28,83;-;112,51
09374137;      Moosbach, M;6430,73;43,58;9,92;7,42;6,14;1,00;-;-;-;128,06;5,78;2,77;2,49;3,31;6,84;0,90;124,84;112,53;1,42;-;-;-;1941,09;1355,71;-;-;-;2515,52;36,35;-;-;-;76,32;28,75;-;19,98
09374139;      Neustadt a.d.Waldnaab, St;993,38;109,19;9,53;10,78;0,53;0,28;-;-;-;21,14;19,88;8,09;2,31;2,38;9,06;1,12;67,94;16,92;1,65;7,02;-;-;237,75;164,72;0,62;-;-;187,36;20,49;-;-;-;68,88;21,50;-;4,22
09374140;      Neustadt am Kulm, St;2029,96;28,94;0,87;0,20;1,42;0,59;-;-;-;34,04;1,73;2,93;-;0,40;1,79;0,47;47,11;52,81;0,18;2,76;-;-;905,66;436,61;0,98;-;0,13;429,96;16,33;-;-;-;49,09;3,67;-;11,29
09374144;      Parkstein, M;3083,97;52,91;42,05;1,68;1,19;0,82;-;-;0,17;47,37;60,17;5,64;-;3,22;2,24;0,50;63,85;55,50;0,62;-;-;-;588,41;481,35;-;-;-;1540,03;21,62;-;-;-;83,36;6,79;-;24,48
09374146;      Pirk;2617,08;34,30;11,46;1,02;0,44;1,46;-;-;-;42,99;2,77;2,82;-;0,10;0,77;0,79;63,64;48,10;0,12;-;-;-;950,48;403,64;2,10;-;-;894,12;5,73;-;-;-;102,19;16,54;-;31,52
09374147;      Pleystein, St;4240,09;48,63;10,43;4,84;7,33;0,70;-;-;-;77,41;9,82;3,76;0,49;5,02;4,61;0,89;120,35;71,47;6,89;-;-;-;868,38;782,39;-;-;-;2047,11;21,68;-;-;-;109,13;23,10;-;15,64
09374148;      Trabitz;2667,60;43,66;7,37;0,66;4,24;1,37;-;-;1,18;48,22;1,58;3,09;0,14;0,49;0,66;0,34;66,03;54,85;0,88;13,30;-;-;930,95;385,72;-;-;-;981,71;22,62;-;-;1,01;58,21;16,50;-;22,81
09374149;      Pressath, St;6633,78;119,49;40,70;13,32;11,35;12,08;-;-;77,54;62,56;7,68;7,07;4,74;10,02;7,34;0,97;155,37;110,34;2,93;17,06;-;-;913,25;729,65;1,44;-;-;3866,27;67,27;-;13,11;3,55;201,94;26,91;-;149,81
09374150;      Püchersreuth;2521,01;35,72;1,51;2,01;0,27;0,88;-;-;-;49,63;1,97;4,53;0,17;0,37;0,97;0,48;55,83;45,14;1,13;5,97;-;-;1170,79;351,62;1,26;-;0,19;660,57;23,10;-;-;-;67,15;12,82;-;26,93
09374154;      Schirmitz;496,72;47,64;0,10;2,08;3,10;0,03;-;-;-;12,45;2,36;2,32;1,22;-;0,91;0,55;17,11;8,28;0,25;-;-;-;142,43;89,69;-;-;-;114,16;6,33;-;-;-;36,83;4,69;-;4,20
09374155;      Schlammersdorf;2033,02;23,44;1,19;-;0,05;0,40;-;-;-;26,36;1,82;0,79;-;0,30;0,34;0,34;42,67;32,89;0,17;-;-;-;376,50;367,14;-;-;-;1040,65;10,24;-;-;1,88;29,67;6,21;-;69,96
09374156;      Schwarzenbach;1191,06;36,30;8,65;1,56;0,22;0,05;-;-;-;10,64;1,27;2,81;-;-;0,21;0,48;26,62;17,16;-;14,26;-;-;130,72;163,84;-;-;-;664,02;13,61;-;-;1,04;40,11;6,25;-;51,26
09374157;      Speinshart;2376,59;27,01;2,74;0,22;10,02;2,81;-;-;2,47;46,78;3,06;1,58;0,25;0,47;1,23;0,22;49,01;50,49;0,21;-;-;-;872,51;517,05;-;-;-;675,10;14,80;-;0,22;0,04;66,89;7,55;-;23,84
09374158;      Störnstein;1090,92;34,87;2,34;1,11;2,03;-;-;-;-;26,26;15,05;2,89;-;0,67;0,17;0,43;36,28;20,27;0,48;4,72;-;-;460,19;128,61;-;-;-;287,22;11,08;-;-;-;34,05;10,77;-;11,46
09374159;      Tännesberg, M;4656,43;28,33;5,67;5,02;15,26;1,83;-;-;-;62,77;5,04;0,90;0,76;1,04;1,17;0,59;87,18;77,11;0,29;-;-;-;930,72;717,35;-;-;-;2562,89;15,61;-;-;-;73,91;30,72;-;32,27
09374160;      Theisseil;2139,24;27,19;0,49;-;0,59;1,47;-;-;2,88;44,97;1,15;2,61;0,35;1,60;4,38;0,41;42,10;40,78;1,26;-;-;-;775,74;428,58;-;-;-;704,12;11,70;-;-;-;34,61;4,49;-;7,76
09374162;      Vohenstrauß, St;7491,16;163,56;25,01;26,01;5,62;3,59;-;-;29,42;136,41;17,94;12,83;2,83;7,61;14,79;2,93;275,19;134,02;3,93;-;-;-;2412,75;1248,64;0,91;-;-;2712,24;31,01;-;0,53;1,39;160,44;31,70;-;29,88
09374163;      Vorbach;1354,17;29,29;9,62;0,90;0,78;0,90;-;-;-;31,06;1,72;2,13;0,10;-;1,22;0,71;26,89;22,30;-;20,08;-;-;608,12;270,29;-;-;-;266,80;8,53;-;-;-;29,21;3,24;-;20,26
09374164;      Waidhaus, M;3731,86;48,90;23,32;6,02;21,94;0,48;-;-;10,76;67,93;5,78;7,51;5,43;1,33;0,91;0,85;98,36;48,89;0,95;-;-;-;638,75;838,21;-;-;-;1759,85;21,44;-;1,76;-;95,90;11,15;-;15,45
09374165;      Waldthurn, M;3094,01;37,59;9,52;4,44;0,63;1,79;-;-;10,79;65,35;5,02;5,94;0,05;1,55;1,38;0,67;70,80;51,91;0,93;-;-;-;1184,22;639,21;-;-;-;924,51;19,48;-;-;-;43,48;5,53;-;9,22
09374166;      Weiherhammer;3991,72;101,78;83,28;9,54;1,72;14,22;-;-;-;21,65;41,02;4,73;0,21;2,62;4,37;0,90;96,67;89,99;2,90;12,35;0,02;-;389,68;220,51;-;-;-;2317,48;106,51;-;-;5,59;383,93;12,59;-;67,47
09374168;      Windischeschenbach, St;3637,30;90,97;25,82;28,95;12,08;1,22;1,28;-;15,90;77,25;16,06;5,98;0,01;9,26;2,34;1,44;141,31;59,55;17,31;19,16;-;-;1466,90;397,81;4,37;-;0,23;1058,58;35,05;-;-;-;99,47;30,05;-;18,96
09374170;      Bechtsrieth;478,75;27,33;1,07;0,18;0,17;0,10;-;-;1,86;12,43;1,37;-;-;0,69;9,91;-;17,83;7,91;0,05;-;-;-;162,57;92,31;-;-;-;128,20;2,57;-;-;-;10,69;0,90;-;0,61
09374444;      Gemeindefreie Gebiete;4782,25;-;-;-;0,24;-;-;-;36,88;0,07;4,51;-;-;-;-;-;28,96;86,58;-;13,31;-;-;0,29;3,13;-;-;-;4424,60;5,44;-;-;-;158,98;7,38;-;11,89
09375;    Regensburg (Lkr);139185,18;4069,78;620,84;375,33;150,88;92,54;6,87;-;218,53;2418,86;315,91;392,99;61,54;191,80;179,69;53,06;3523,43;2763,79;96,97;253,12;47,81;4,28;57928,22;12699,08;50,26;4,17;22,52;46409,55;1631,89;17,48;-;9,32;2222,93;1621,56;0,03;730,14
09375113;      Alteglofsheim;1321,61;75,00;10,18;7,93;0,49;0,30;-;-;7,62;18,58;8,14;4,02;-;-;2,23;0,51;32,78;28,69;0,47;7,50;-;-;736,28;39,49;2,94;-;4,01;310,60;7,89;-;-;0,01;11,71;1,91;-;2,35
09375114;      Altenthann;2147,79;38,82;5,03;3,16;0,17;1,92;-;-;0,76;68,83;2,35;5,82;-;0,79;0,38;0,54;47,19;34,41;0,13;-;-;-;710,88;542,72;0,09;-;-;623,48;15,56;-;-;-;27,79;10,52;-;6,45
09375115;      Aufhausen;2730,57;49,89;9,14;1,02;0,32;0,82;-;-;-;42,45;1,96;4,64;-;0,12;1,44;0,91;40,10;52,88;0,29;-;-;-;1803,60;250,97;-;-;1,79;385,91;21,13;-;-;-;43,43;12,72;-;5,04
09375116;      Bach a.d.Donau;1469,53;52,66;0,95;1,66;0,72;0,62;-;-;0,65;16,22;1,46;3,73;-;8,64;1,85;0,66;18,41;32,57;0,45;-;-;-;268,15;69,46;0,20;1,81;-;684,11;23,49;-;-;-;50,40;216,97;-;13,68
09375117;      Barbing;3052,51;86,74;28,92;15,13;6,05;0,83;0,60;-;16,30;66,95;4,39;9,65;0,14;21,41;11,29;1,81;139,92;59,65;8,58;-;-;-;1930,85;104,22;-;0,06;-;258,33;79,36;-;-;-;58,18;23,81;-;119,35
09375118;      Beratzhausen, M;7251,70;126,40;13,43;3,96;5,40;10,57;-;-;-;112,78;6,77;11,87;0,16;2,15;3,60;1,86;196,90;128,11;1,83;26,65;-;-;2968,35;693,99;-;-;-;2717,87;76,91;0,62;-;-;120,35;18,72;-;2,44
09375119;      Bernhardswald;7180,55;149,54;6,95;5,17;7,12;1,39;-;-;16,39;158,22;6,44;7,43;4,77;1,17;3,72;1,39;167,16;136,62;3,13;-;-;-;2243,43;1058,53;1,59;-;-;2994,34;67,28;-;-;0,10;94,60;14,35;-;29,72
09375120;      Brennberg;3051,74;51,96;2,57;1,70;0,69;3,23;-;-;0,78;86,19;3,26;2,31;-;4,03;4,48;0,68;71,57;52,27;0,45;-;-;-;686,36;741,71;5,77;-;-;1229,48;46,28;-;-;1,63;27,42;6,54;-;20,38
09375122;      Brunn;1612,36;36,02;3,43;0,77;1,18;1,55;-;-;2,36;26,55;1,02;2,51;-;0,15;1,50;0,46;42,25;30,14;0,05;-;-;-;498,37;73,67;-;-;-;861,57;8,79;-;-;-;19,58;-;-;0,43
09375127;      Deuerling;710,94;56,82;1,95;0,76;0,07;0,63;-;-;-;15,65;2,17;3,20;0,44;-;0,31;0,66;24,99;12,18;0,73;3,77;-;-;247,93;154,63;-;-;-;115,64;24,57;10,80;-;0,05;27,86;5,05;-;0,08
09375130;      Donaustauf, M;971,74;83,97;3,80;4,66;0,93;0,03;-;-;-;24,58;12,93;19,61;-;3,83;7,41;0,81;44,48;18,04;5,20;-;-;-;235,83;99,08;-;-;-;178,48;45,15;-;-;-;36,79;143,65;-;2,51
09375131;      Duggendorf;2287,69;53,21;4,56;0,14;1,15;2,67;-;-;-;33,67;1,58;2,73;-;11,62;0,66;0,72;57,68;45,62;0,10;-;-;-;674,60;191,78;-;-;-;1080,98;22,69;1,26;-;-;55,38;44,68;-;0,24
09375143;      Hagelstadt;2073,03;48,41;6,52;1,35;0,46;1,43;-;-;-;38,48;3,02;2,14;-;0,47;4,78;1,05;33,55;47,38;0,29;14,96;-;-;1507,46;42,25;-;-;-;291,59;7,18;-;-;-;15,93;1,78;-;2,54
09375148;      Hemau, St;12233,50;180,30;77,25;22,22;23,39;10,75;5,23;-;7,47;202,70;10,64;14,05;2,11;2,93;10,28;2,68;245,28;272,69;2,85;-;-;-;5574,03;1231,67;0,17;-;-;4093,40;86,27;0,98;-;-;145,17;2,08;-;6,90
09375153;      Holzheim a.Forst;1564,87;23,95;0,70;0,91;0,28;2,82;-;-;3,91;32,72;0,50;2,85;-;0,04;0,60;0,50;38,63;24,84;0,54;-;-;-;785,53;171,18;-;-;-;437,29;16,72;-;-;-;19,89;0,02;-;0,46
09375156;      Kallmünz, M;4317,97;73,66;6,02;3,07;18,48;0,99;-;-;1,32;50,11;4,45;4,48;0,04;1,94;3,28;0,78;83,78;66,00;1,11;-;-;-;1514,96;478,58;0,72;0,03;-;1728,37;96,86;2,24;-;-;131,77;43,93;-;0,98
09375161;      Köfering;528,93;43,44;2,69;5,46;0,05;-;-;-;-;12,52;3,20;1,59;-;-;2,85;0,64;20,93;8,44;0,05;6,22;-;-;385,14;12,70;0,21;-;-;2,56;6,52;-;-;-;10,58;2,32;-;0,80
09375162;      Laaber, M;2965,59;128,84;10,60;6,15;0,83;3,29;-;-;-;53,91;5,50;7,10;0,53;4,62;4,36;1,19;122,06;50,95;1,95;24,32;-;-;1060,16;407,26;1,35;-;-;903,02;69,72;0,88;-;0,09;81,11;15,04;-;0,77
09375165;      Lappersdorf, M;3449,96;250,00;17,60;9,92;2,16;0,14;-;-;-;57,52;17,15;15,29;1,70;1,41;12,39;2,40;124,43;60,55;5,48;-;-;-;1371,54;234,92;-;0,13;-;1162,91;27,30;-;-;-;53,85;13,17;-;8,00
09375170;      Mintraching;5388,18;103,99;10,34;13,65;10,74;2,81;0,55;-;56,92;91,54;5,27;9,07;0,78;12,37;4,77;1,17;85,04;94,57;3,21;18,57;-;-;3794,76;280,52;-;-;-;498,18;70,55;-;-;0,01;78,48;13,60;-;126,71
09375171;      Mötzing;3617,20;35,18;1,58;1,70;3,84;0,95;-;-;27,92;47,77;0,85;4,51;-;0,64;2,66;1,03;43,65;82,01;-;7,21;-;-;2071,97;369,52;-;-;10,06;761,76;42,03;-;-;0,04;63,28;18,67;-;18,38
09375174;      Neutraubling, St;975,35;122,27;126,36;62,87;2,41;-;-;-;7,66;21,42;17,82;9,01;1,37;29,26;19,42;2,28;75,78;11,14;13,94;1,09;-;-;341,30;8,76;-;-;-;2,50;15,68;-;-;-;14,53;0,21;-;68,29
