GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2015;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09278198;      Windberg;79725;3005;93;2689;20;-;65;53;3835;-;-;-;40117;28820;171;832;25;-
09279;    Dingolfing-Landau (Lkr);8777919;217611;69762;248965;30103;19726;10448;25969;389429;8917;2558;93;5506607;1890887;148814;205264;2766;-
09279112;      Dingolfing, St;440072;33279;30996;18094;3130;-;3403;3033;29059;2026;8;-;212249;75501;15724;13071;499;-
09279113;      Eichendorf, M;981827;16983;2571;26261;5465;2025;1631;1342;37463;-;102;-;666924;189610;10884;20289;277;-
09279115;      Frontenhausen, M;304277;9843;1954;9100;249;1058;334;986;13563;47;210;-;176757;82350;2450;5276;100;-
09279116;      Gottfrieding;270666;5691;303;5616;365;1732;327;416;13495;488;-;-;154576;71783;6308;9515;51;-
09279122;      Landau a.d.Isar, St;844097;28343;6243;30921;1664;3817;981;5136;41667;905;20;-;536456;145357;19777;22494;316;-
09279124;      Loiching;389156;9536;838;12793;437;681;143;716;16933;370;-;-;232188;100945;5895;7585;96;-
09279125;      Mamming;414833;7845;3553;11119;789;1571;353;855;16506;1041;-;-;237689;97348;23366;12729;69;-
09279126;      Marklkofen;407111;10040;7125;10256;1149;2195;202;1163;17024;1102;2203;-;229299;107393;9338;8375;247;-
09279127;      Mengkofen;847497;14391;2418;22984;5420;1344;508;757;30604;-;-;93;521616;230385;1930;14849;198;-
09279128;      Moosthenning;704270;13359;4724;13880;1245;1164;208;1091;27472;-;-;-;465077;152304;2209;21452;85;-
09279130;      Niederviehbach;296287;6717;335;7798;1248;140;201;517;12295;613;-;-;161193;85075;10486;9561;108;-
09279132;      Pilsting, M;711933;17848;2428;17660;4242;776;317;1234;37996;858;-;-;489461;101568;16910;20428;207;-
09279134;      Reisbach, M;942062;18563;1689;26881;946;987;653;7319;41427;14;15;-;536341;283409;8052;15575;191;-
09279135;      Simbach, M;512213;8864;2200;16500;643;815;508;255;20618;-;-;-;312770;136129;1525;11238;148;-
09279137;      Wallersdorf, M;711618;16309;2385;19102;3111;1421;679;1149;33307;1453;-;-;574011;31730;13960;12827;174;-
093;  Oberpfalz;96902029;2247227;512683;2443276;216074;229408;166133;300657;4358744;189970;34508;3388;40379754;41203358;1522235;3061140;33474;-
09361;    Amberg (Krfr.St);501364;58448;18604;34564;3864;146;7233;3436;43364;2248;-;-;200768;109666;3502;14189;1332;-
09362;    Regensburg (Krfr.St);806961;128215;60707;87531;7530;14428;42337;12338;96534;13466;-;-;232316;59313;26626;22416;3204;-
09363;    Weiden i.d.OPf. (Krfr.St);705452;55307;19837;48870;3318;703;11103;5254;56158;5858;55;-;241930;220539;7797;27220;1503;-
09371;    Amberg-Sulzbach (Lkr);12557536;234035;46576;257610;30461;53754;11785;37795;556272;21604;174;-;4970027;6035336;112491;186327;3289;-
09371111;      Ammerthal;81390;5508;423;2360;218;-;25;294;3704;-;-;-;34718;32478;254;1333;75;-
09371113;      Auerbach i.d.OPf., St;782572;19196;4010;16299;1018;492;1157;1614;33731;538;-;-;309472;370426;8335;16012;272;-
09371116;      Birgland;624177;5047;465;9380;650;-;128;454;29676;-;-;-;262694;308665;106;6852;60;-
09371118;      Ebermannsdorf;453925;5302;2565;5718;757;-;48;224;25182;954;-;-;110889;286602;6531;9101;52;-
09371119;      Edelsfeld;347171;3620;1525;7513;727;-;47;781;16608;562;-;-;186172;124750;1524;3271;71;-
09371120;      Ensdorf;562614;5628;147;6934;511;1947;193;433;19630;-;-;-;180564;339599;2192;4735;101;-
09371121;      Freihung, M;463612;7382;1593;7336;1807;2186;314;615;18597;1074;-;-;176634;223842;11999;10125;108;-
09371122;      Freudenberg;820226;9714;1005;12278;617;533;403;765;32755;590;-;-;327785;409091;13824;10800;66;-
09371123;      Gebenbach;181324;1880;269;2991;287;4954;77;307;9552;607;-;-;103756;53074;2130;1409;31;-
09371126;      Hahnbach, M;673833;12488;1505;14438;2966;5129;586;1249;33849;1120;174;-;348069;229766;12644;9760;90;-
09371127;      Hirschau, St;749358;13425;5006;11497;1325;17351;1079;2927;30590;570;-;-;299240;339875;14346;11960;167;-
09371128;      Hirschbach;310061;2724;268;5464;785;-;135;1727;9188;-;-;-;106327;179495;837;3072;39;-
09371129;      Hohenburg, M;413515;4631;448;6942;1203;-;84;197;14839;-;-;-;157669;213659;2530;11186;127;-
09371131;      Illschwang;542122;4794;629;8572;805;1219;165;512;28890;26;-;-;209828;280977;224;5395;86;-
09371132;      Kastl, M;648716;5581;451;9329;481;-;33;662;24900;-;-;-;267534;328731;1879;9066;69;-
09371135;      Königstein, M;351249;3526;38;6348;612;-;138;3808;13271;-;-;-;134245;184999;856;3373;35;-
09371136;      Kümmersbruck;472988;19968;3355;14533;2108;1101;1100;2344;26514;851;-;-;153295;234418;5309;7874;218;-
09371140;      Etzelwang;216896;3434;57;3752;224;-;345;522;7416;1407;-;-;81177;114380;369;3762;51;-
09371141;      Neukirchen b.Sulzbach-Rosenberg;457543;5429;474;9004;131;-;173;518;16967;4191;-;-;199964;215858;605;4153;76;-
09371144;      Poppenricht;115820;8118;236;3168;90;-;179;633;7459;742;-;-;67500;23449;1177;2933;136;-
09371146;      Rieden, M;322895;7012;755;5064;236;3784;154;4181;13222;-;-;-;113642;169093;1705;3953;94;-
09371148;      Schmidmühlen, M;253166;6010;604;5459;390;-;127;4484;11023;-;-;-;119098;99313;2498;4112;48;-
09371150;      Schnaittenbach, St;634142;10088;1989;8345;2230;11283;429;1384;24208;163;-;-;178181;379984;6319;9406;133;-
09371151;      Sulzbach-Rosenberg, St;531135;36224;14877;18468;5328;399;2895;1898;31196;3764;-;-;175138;229320;2912;7929;787;-
09371154;      Ursensollen;746676;8630;2128;13802;1147;23;395;830;34599;-;-;-;339833;336428;432;8361;68;-
09371156;      Vilseck, St;646775;15574;1619;39885;3717;2520;1293;3954;31698;3808;-;-;279003;238951;10518;14024;211;-
09371157;      Weigendorf;125842;3102;135;2731;91;833;83;478;5927;637;-;-;47544;61577;434;2252;18;-
09371444;      Gemeindefreie Gebiete;27793;-;-;-;-;-;-;-;1081;-;-;-;56;26536;2;118;-;-
09372;    Cham (Lkr);15201617;359726;64283;393615;23222;9110;11605;43448;647807;22126;6029;277;6577411;6595279;166463;276676;4540;-
09372112;      Arnschwang;283162;5495;720;7809;628;-;80;438;14931;1358;572;-;159141;85088;2132;4712;58;-
09372113;      Arrach;287886;7662;545;6991;409;-;49;645;10422;486;1022;-;56910;196543;1700;4398;104;-
09372115;      Blaibach;170194;5997;581;4780;374;-;88;479;6824;745;-;-;63017;77651;6894;2669;95;-
09372116;      Cham, St;806743;41991;12718;35027;2501;872;1701;3988;50141;4008;87;-;462244;144494;20730;25781;460;-
09372117;      Chamerau;234123;7753;1191;6135;670;-;170;319;10731;846;-;-;80425;116878;3956;4911;138;-
09372124;      Eschlkam, M;605077;7577;754;17155;277;-;163;544;21511;-;-;-;343082;203032;3237;7666;79;-
09372125;      Falkenstein, M;454580;9695;1160;13022;566;92;235;649;18187;-;242;-;215582;185169;2320;7510;151;-
09372126;      Furth im Wald, St;670412;21892;6554;23728;2174;670;846;7228;33494;3503;-;-;333353;213873;11870;10889;338;-
09372128;      Gleißenberg;153963;2624;111;2479;121;-;65;491;5764;-;-;-;36183;104487;329;1250;59;-
09372130;      Grafenwiesen;101997;4985;637;3479;178;-;173;306;4393;573;-;-;37164;45075;1081;3913;40;-
09372135;      Hohenwarth;242245;6555;595;4463;245;91;17;939;9228;492;-;-;54386;160583;1644;2926;81;-
09372137;      Bad Kötzting, St;621833;20176;2798;23082;699;-;1211;1243;23099;467;596;-;221486;313544;2874;10204;354;-
09372138;      Lam, M;333874;7250;511;7411;285;-;514;1499;12025;263;-;-;61031;237205;1172;4609;99;-
09372142;      Michelsneukirchen;328523;4526;468;8242;418;25;29;512;14310;-;-;-;185308;109953;1233;3459;40;-
09372143;      Miltach;252495;6948;1124;6815;538;-;69;539;9451;661;-;-;101811;116130;3500;4822;87;-
09372144;      Neukirchen b.Hl.Blut, M;598838;9895;667;14433;404;-;159;1125;21238;-;-;-;245256;296359;1293;7934;75;-
09372146;      Pemfling;445291;6836;1239;9389;663;-;298;233;21986;270;-;-;241667;148127;8398;6099;86;-
09372147;      Pösing;91233;3133;1446;2020;148;159;66;260;3700;862;-;-;48399;26365;2632;2018;25;-
09372149;      Reichenbach;105287;2883;85;2530;309;-;54;321;4446;-;137;-;39609;50874;1988;2002;49;-
09372150;      Rettenbach;271084;5959;372;7139;308;83;82;343;12136;-;294;-;138674;95924;5259;4387;124;-
09372151;      Rimbach;247262;6409;205;4732;250;-;203;643;10043;-;10;-;63995;157027;732;2941;72;-
09372153;      Roding, St;1136852;29576;10210;28681;2239;2438;1371;2498;49164;4110;559;-;396673;556838;25217;26934;344;-
09372154;      Rötz, St;666895;8041;3170;15770;1828;112;340;5871;29191;-;10;33;347815;241194;6180;7211;129;-
09372155;      Runding;209398;7691;1824;6699;532;3084;68;975;9479;502;232;-;123119;44966;5208;4960;59;-
09372157;      Schönthal;437098;4578;868;9728;608;-;216;504;18969;-;89;-;239531;149867;5040;6981;119;-
09372158;      Schorndorf;385371;7733;737;9051;443;154;494;436;16520;-;217;-;211337;128712;2196;7270;71;-
09372161;      Stamsried, M;434287;4796;311;10918;258;31;325;811;19145;-;-;-;245012;145233;3004;4269;174;-
09372163;      Tiefenbach;457989;7582;510;9038;90;-;188;226;14878;-;965;-;197671;213166;3718;9924;33;-
09372164;      Traitsching;454164;14268;1033;12650;450;-;64;1662;25001;-;-;-;225183;163233;1989;8512;119;-
09372165;      Treffelstein;208680;2861;377;5311;295;-;88;394;7971;-;-;-;110286;72901;3347;4806;43;-
09372167;      Zell;329346;6219;299;8183;432;892;193;234;14888;-;600;244;156115;131817;1923;7258;49;-
09372168;      Waffenbrunn;251596;5842;267;4761;53;-;150;177;10301;474;-;-;88829;130443;1009;9193;97;-
09372169;      Wald;377836;10465;1047;8613;680;-;142;969;17216;-;184;-;174374;152701;2604;8657;184;-
09372170;      Walderbach;340967;6410;1377;7288;104;-;298;820;15350;-;90;-;128754;162884;6501;11020;71;-
09372171;      Waldmünchen, St;1011749;21202;2457;22967;1837;-;891;2783;38911;1229;123;-;378312;515509;6613;18621;294;-
09372174;      Weiding;281665;7616;2177;7523;224;407;164;554;14020;840;-;-;149303;92048;2456;4252;81;-
09372175;      Willmering;103043;6849;558;4099;403;-;154;316;6276;437;-;-;37502;44845;353;1251;-;-
09372177;      Zandt;216080;4947;1801;6677;385;-;54;221;8655;-;-;-;127069;61192;999;4055;25;-
09372178;      Lohberg;592499;6809;779;4797;196;-;133;1253;13812;-;-;-;51803;503349;3132;6402;34;-
09373;    Neumarkt i.d.OPf. (Lkr);13441175;257775;67082;314933;29210;29714;14125;54964;655990;16839;304;25;5899292;5061577;72853;962315;4177;-
09373112;      Berching, St;1311822;16154;5736;28270;867;3900;2024;2838;59751;450;-;-;647366;483455;12039;48614;358;-
09373113;      Berg b.Neumarkt i.d.OPf.;651430;17868;1676;16297;641;4552;539;1460;36866;146;97;-;318501;222316;5050;25252;169;-
09373114;      Berngau;271243;4571;822;7346;1189;-;138;485;14408;-;-;-;196578;40727;708;4232;39;-
09373115;      Breitenbrunn, M;707933;7129;796;14972;1665;-;207;1148;32707;-;-;25;387876;245205;1237;14845;121;-
09373119;      Deining;713720;10203;1500;13944;676;-;450;1435;29223;3841;-;-;383835;235103;2314;31024;172;-
09373121;      Dietfurt a.d.Altmühl, St;787890;13556;3260;15668;1452;860;423;1123;36055;274;-;-;388896;292407;10913;22828;175;-
09373126;      Freystadt, St;805653;17681;3757;24924;2333;66;811;2826;40188;-;-;-;550304;124299;9386;28668;410;-
09373134;      Hohenfels, M;1370865;5485;216;45425;2103;1188;243;782;51553;-;-;-;185251;765467;717;312388;47;-
09373140;      Lauterhofen, M;829748;7598;3785;15679;964;3687;371;6988;42011;-;-;-;400569;334044;521;13429;102;-
09373143;      Lupburg, M;307018;5512;608;5697;1713;-;95;227;16936;815;-;-;144725;120122;1159;9347;62;-
09373146;      Mühlhausen;369786;10589;5587;12297;3521;-;575;647;18409;254;-;-;183446;108054;7002;19153;252;-
09373147;      Neumarkt i.d.OPf., GKSt;790090;59965;19312;31527;2925;1854;5830;10467;60103;3263;-;-;277676;278198;3378;34461;1131;-
09373151;      Parsberg, St;573281;14735;2070;14163;2176;1818;258;1602;31972;2223;-;-;275956;203362;1255;21536;155;-
09373153;      Pilsach;476525;5419;1287;10122;1188;3002;86;8359;24427;-;-;-;269281;137771;1274;14231;78;-
09373155;      Postbauer-Heng, M;246534;16173;3241;8309;2023;490;560;2096;13917;826;207;-;119453;64065;957;14036;181;-
09373156;      Pyrbaum, M;502645;14558;1238;7388;303;221;401;1116;21810;904;-;-;104363;333848;5054;11211;230;-
09373159;      Sengenthal;285209;6872;8288;5855;480;3839;284;1333;13936;1692;-;-;111326;113081;6480;11622;121;-
09373160;      Seubersdorf i.d.OPf.;682915;12036;1230;14171;983;-;134;902;32665;2151;-;-;381321;206684;528;29925;185;-
09373167;      Velburg, St;1756868;11671;2673;22879;2008;4237;696;9130;79053;-;-;-;572569;753369;2881;295513;189;-
09374;    Neustadt a.d.Waldnaab (Lkr);14276752;219440;51701;483374;30126;33123;13896;32722;586980;24014;1824;13;5058938;6683189;275499;778968;2945;-
09374111;      Altenstadt a.d.Waldnaab;220402;7650;2814;4121;349;-;199;526;12225;727;-;-;62047;116833;6939;5847;125;-
09374117;      Eschenbach i.d.OPf., St;351329;13821;2156;17072;519;-;2417;1278;16400;-;-;-;83991;157448;20338;35807;82;-
09374118;      Eslarn, M;552354;6302;1769;9512;818;-;288;1500;17911;-;-;-;219087;271537;5488;18067;75;-
09374119;      Etzenricht;135807;3551;733;1628;1280;584;26;458;6304;845;-;-;42204;64284;6110;7695;105;-
09374121;      Floß, M;544170;7284;1182;11841;846;-;100;890;20923;-;-;-;317282;164260;7290;12130;142;-
09374122;      Flossenbürg;232664;4118;1044;2762;782;2217;83;1522;9220;-;-;-;19130;185089;2783;3822;92;-
09374123;      Georgenberg;367941;3734;22;6612;293;-;33;378;14041;-;-;-;98969;236321;2419;5081;38;-
09374124;      Grafenwöhr, St;2161925;15854;2485;225407;4781;3910;591;3422;61638;5711;263;13;149841;1213016;72617;402255;121;-
09374127;      Irchenrieth;52714;2379;218;2391;219;-;220;684;3150;-;-;-;21676;19558;334;1885;-;-
09374128;      Kirchendemenreuth;393080;1144;82;9537;376;-;417;66;17398;501;-;-;223899;124155;6128;9342;35;-
09374129;      Kirchenthumbach, M;674299;8879;1046;16907;255;2095;233;492;28445;235;-;-;327314;257762;7939;22605;92;-
09374131;      Kohlberg, M;335142;2664;164;4065;199;1709;49;164;12800;853;-;-;105263;192080;6876;8213;43;-
09374132;      Leuchtenberg, M;323590;2468;437;6192;542;1798;192;226;19948;-;-;-;148366;133883;2889;6588;61;-
09374133;      Luhe-Wildenau, M;386471;7866;3044;7085;408;280;283;8521;20325;2146;-;-;148095;161037;10664;16596;121;-
09374134;      Mantel, M;168475;7675;1999;2753;1590;1547;238;506;8037;-;-;-;63158;54676;14138;12044;114;-
09374137;      Moosbach, M;643228;4359;958;14450;748;-;684;534;23886;-;-;-;329702;255310;4874;7633;90;-
09374139;      Neustadt a.d.Waldnaab, St;99417;10925;923;5357;112;-;907;1106;8658;702;-;-;40339;20809;2574;6892;113;-
09374140;      Neustadt am Kulm, St;202964;2902;87;3629;201;-;179;292;10008;276;-;-;134328;44611;1496;4908;47;-
09374144;      Parkstein, M;308528;5292;4207;11115;201;17;224;704;12003;-;-;-;106988;156259;3128;8340;50;-
09374146;      Pirk;261677;3430;1121;4657;234;-;87;282;11185;-;-;-;135595;89984;4805;10218;79;-
09374147;      Pleystein, St;424059;4866;1175;9669;756;-;471;426;19858;-;-;-;165091;206878;3876;10904;89;-
09374148;      Trabitz;266696;4347;756;5094;561;118;66;323;12174;1330;-;-;131639;100402;4032;5820;34;-
09374149;      Pressath, St;663255;11946;3695;8650;2679;7753;1438;1186;26859;1706;1310;-;164455;393262;18028;20191;97;-
09374150;      Püchersreuth;252116;3574;184;5400;121;-;97;470;10210;597;-;-;152390;68376;3976;6673;48;-
09374154;      Schirmitz;49673;4764;-;1689;323;-;91;354;2564;-;-;-;23212;12049;889;3683;55;-
09374155;      Schlammersdorf;203386;2344;105;2849;59;-;34;79;7577;-;-;-;74384;105143;7810;2968;34;-
09374156;      Schwarzenbach;119006;3626;850;1344;41;-;21;281;4375;1425;-;-;29431;67703;5850;4011;48;-
09374157;      Speinshart;237666;2701;171;5006;1387;247;123;230;9971;-;22;-;138957;68998;3142;6689;22;-
09374158;      Störnstein;109148;3489;234;4311;203;-;17;289;5706;472;-;-;58908;29846;2224;3406;43;-
09374159;      Tännesberg, M;465543;2833;483;7385;1793;-;117;165;16454;-;-;-;164763;257805;6296;7390;59;-
09374160;      Theisseil;214026;2721;18;4774;237;289;438;297;8418;-;-;-;120489;71616;1226;3462;41;-
09374162;      Vohenstrauß, St;749016;16355;2207;18819;1226;2941;1479;1566;41309;-;53;-;366164;274291;6296;16017;293;-
09374163;      Vorbach;135389;2928;962;3367;168;-;122;223;4918;2007;-;-;87840;27527;2350;2906;71;-
09374164;      Waidhaus, M;373270;4890;2281;8043;2294;1077;91;1359;14822;-;176;-;147731;178169;2661;9591;85;-
09374165;      Waldthurn, M;309556;3759;952;7639;242;1079;138;599;12369;-;-;-;182410;94478;1475;4349;67;-
09374166;      Weiherhammer;399040;10177;8539;7437;1683;-;480;494;18950;1236;-;-;61006;242309;8562;38077;90;-
09374168;      Windischeschenbach, St;363711;9094;2500;12883;1540;1590;234;830;21814;1915;-;-;187001;109362;4901;9903;144;-
09374170;      Bechtsrieth;47801;2729;98;1465;36;185;989;-;2575;-;-;-;25450;13057;150;1067;-;-
09374444;      Gemeindefreie Gebiete;478218;-;-;457;24;3687;-;-;11552;1330;-;-;343;443006;1926;15893;-;-
09375;    Regensburg (Lkr);13919027;406987;59547;319403;27556;21854;27564;46657;638429;30529;-;1750;7070347;4804766;236110;222224;5304;-
09375113;      Alteglofsheim;132158;7499;1018;3465;79;762;223;402;6194;750;-;-;78270;31847;427;1171;51;-
09375114;      Altenthann;214784;3882;374;7513;338;76;38;583;8172;-;-;-;125347;63931;1697;2779;54;-
09375115;      Aufhausen;273028;4988;883;4555;146;-;144;464;9326;-;-;-;205614;40700;1775;4342;91;-
09375116;      Bach a.d.Donau;147072;5265;39;2798;190;66;185;373;5147;-;-;-;33958;70886;23060;5039;66;-
09375117;      Barbing;305235;8673;2876;8646;764;1630;3270;979;20815;-;-;-;203501;33768;14315;5817;181;-
09375118;      Beratzhausen, M;725259;12651;1141;12570;1800;-;361;1205;32692;2667;-;62;366276;279489;2119;12040;186;-
09375119;      Bernhardswald;718453;14953;632;17098;913;1639;376;1221;30708;-;-;-;330333;306567;4416;9458;139;-
09375120;      Brennberg;305256;5197;257;9512;392;78;456;231;12432;-;-;-;143424;127610;2856;2743;68;-
09375122;      Brunn;161185;3600;343;2848;273;236;150;251;7241;-;-;-;57183;87014;43;1957;46;-
09375127;      Deuerling;71265;5696;181;1864;84;-;31;365;3799;378;-;1083;40352;14055;519;2792;66;-
09375130;      Donaustauf, M;97168;8397;380;4592;96;-;748;1960;6771;-;-;-;33489;22360;14616;3678;81;-
09375131;      Duggendorf;228792;5320;314;4694;524;-;73;272;10340;-;-;126;86648;110380;4491;5538;72;-
09375143;      Hagelstadt;207307;4841;652;4332;189;-;478;214;8123;1496;-;-;154974;29879;431;1593;105;-
09375148;      Hemau, St;1222985;18023;7622;23799;4033;747;1069;1615;52066;-;-;98;680381;417854;898;14512;268;-
09375153;      Holzheim a.Forst;156365;2394;53;3410;327;391;64;285;6397;-;-;-;95594;45365;48;1988;49;-
09375156;      Kallmünz, M;431888;7365;567;5834;1983;132;328;577;15092;-;-;224;199497;182539;4493;13179;78;-
09375161;      Köfering;52796;4336;268;2114;5;-;284;159;2937;621;-;-;39733;907;312;1056;64;-
09375162;      Laaber, M;296602;12889;947;6593;525;-;457;1169;17499;2433;-;88;146898;97281;1591;8113;119;-
09375165;      Lappersdorf, M;345055;25006;1671;8596;319;-;1245;1700;19050;-;-;-;160699;119024;2118;5387;240;-
09375170;      Mintraching;538823;10400;993;11046;1449;5692;1714;985;18283;1857;-;-;407531;56875;14032;7849;117;-
09375171;      Mötzing;361701;3518;158;5032;479;2792;329;451;12566;721;-;-;245141;80375;3708;6328;103;-
09375174;      Neutraubling, St;97517;12224;12459;10360;416;766;4714;1038;10085;109;-;-;34999;1818;6848;1453;228;-
09375175;      Nittendorf, M;334544;23460;904;9474;559;-;1109;1694;19949;2275;-;-;125844;139142;1865;8038;231;-
09375179;      Obertraubling;248396;13912;3094;11423;814;-;653;1380;13072;4357;-;-;163986;31886;766;2756;297;-
09375180;      Pentling;325547;12077;706;8635;1449;38;428;808;25698;539;-;-;167398;96991;6263;4314;203;-
09375181;      Pettendorf;245773;8626;202;6160;197;1197;362;779;10430;-;-;-;142994;61328;10451;2976;71;-
09375182;      Pfakofen;152883;3713;168;3319;176;-;90;342;5840;284;-;-;105786;28823;1418;2866;58;-
09375183;      Pfatter;481581;6876;634;9348;598;705;1115;926;16970;459;-;-;312774;75711;33921;21409;135;-
09375184;      Pielenhofen;145154;3466;211;2423;97;-;212;1037;6194;-;-;-;46263;80609;3099;1531;12;-
09375190;      Regenstauf, M;1037724;32573;5725;25489;546;761;1384;2162;48038;1924;-;-;400599;487557;20016;10556;394;-
09375191;      Riekofen;239273;2002;237;3957;228;-;108;388;6287;875;-;-;190489;29854;936;3874;38;-
